movieCd,title,link,image,userRating
162981,명당,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162981,https://ssl.pstatic.net/imgmovie/mdi/mit110/1629/162981_P72_153440.jpg,7.06
152156,원더풀 고스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152156,https://ssl.pstatic.net/imgmovie/mdi/mit110/1521/152156_P76_134247.jpg,6.63
168049,더 넌,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168049,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168049_P02_145901.jpg,6.67
184543,서치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184543,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184543_P01_155230.png,0.00
170496,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,https://movie.naver.com/movie/bi/mi/basic.nhn?code=170496,https://ssl.pstatic.net/imgmovie/mdi/mit110/1704/170496_P19_142149.jpg,8.84
185166,루이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185166,https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185166_P01_162115.jpg,0.00
178426,에그엔젤 코코밍: 두근두근 핼러윈 파티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178426,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178426_P18_102633.jpg,5.33
178445,극장판 뽀잉: 슈퍼 변신의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178445,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178445_P01_100308.jpg,9.00
132996,물괴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132996,https://ssl.pstatic.net/imgmovie/mdi/mit110/1329/132996_P35_100121.jpg,4.82
140652,너의 결혼식,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140652,https://ssl.pstatic.net/imgmovie/mdi/mit110/1406/140652_P38_143110.jpg,8.42
127335,더 프레데터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127335,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127335_P10_172314.jpg,5.82
174626,업그레이드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174626,https://ssl.pstatic.net/imgmovie/mdi/mit110/1746/174626_P11_140653.jpg,9.02
172010,상류사회,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172010,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172010_P10_141651.jpg,4.25
164115,맘마미아!2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164115,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164115_P50_104521.jpg,8.96
167697,신과함께-인과 연,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167697,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167697_P01_113354.jpg,7.71
153687,공작,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153687,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153687_P54_102718.jpg,6.85
153642,목격자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153642,https://ssl.pstatic.net/imgmovie/mdi/mit110/1536/153642_P102_113909.jpg,7.79
172768,어드리프트:우리가 함께한 바다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172768,https://ssl.pstatic.net/imgmovie/mdi/mit110/1727/172768_P23_140008.jpg,8.73
167602,나를 차버린 스파이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167602,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167602_P09_101816.jpg,7.91
154222,미션 임파서블: 폴아웃,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154222,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154222_P07_114856.jpg,9.12
180901,그래비티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180901,https://ssl.pstatic.net/imgmovie/mdi/mit110/1809/180901_P01_161910.jpg,0.00
169643,몬스터 호텔 3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169643,https://ssl.pstatic.net/imgmovie/mdi/mit110/1696/169643_P26_103310.jpg,8.59
152661,메가로돈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152661,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152661_P02_173353.jpg,5.87
171499,마일22,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171499,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171499_P38_160259.jpg,7.41
172118,극장판 도라에몽: 진구의 보물섬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172118,https://ssl.pstatic.net/imgmovie/mdi/mit110/1721/172118_P13_110330.jpg,8.76
173019,명탐정 코난 : 제로의 집행인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173019,https://ssl.pstatic.net/imgmovie/mdi/mit110/1730/173019_P30_150613.jpg,9.07
175727,극장판 헬로카봇 : 백악기 시대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175727,https://ssl.pstatic.net/imgmovie/mdi/mit110/1757/175727_P08_154401.jpg,9.23
136990,인크레더블 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136990,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136990_P27_140604.jpg,9.23
174805,신비아파트: 금빛 도깨비와 비밀의 동굴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174805,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174805_P12_100714.jpg,8.72
172174,어느 가족,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172174,https://ssl.pstatic.net/imgmovie/mdi/mit110/1721/172174_P20_110537.jpg,9.21
109906,인랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109906,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109906_P00_103901.jpg,3.85
144330,앤트맨과 와스프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144330,https://ssl.pstatic.net/imgmovie/mdi/mit110/1443/144330_P05_110325.jpg,8.62
186657,마녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186657,https://ssl.pstatic.net/imgmovie/mdi/mit110/1866/186657_P01_113547.jpg,10.00
